CUTOFF RAD:     DENSITY:     FINAL TEMP:     INITIAL TEMP:
5				0.8				0.574901				1.1
5				0.9				0.596942				1.1
5				1				0.580406				1.1
5				1.1				0.569606				1.1
5				1.2				0.564261				1.1
5.5				0.02				1.18856				1.1
5.5				0.05				1.32803				1.1
5.5				0.1				1.47269				1.1
5.5				0.7				0.740577				1.1
5.5				0.8				0.574901				1.1
5.5				0.9				0.596942				1.1
5.5				1				0.580406				1.1
5.5				1.1				0.569606				1.1
5.5				1.2				0.564261				1.1
2				0.02				1.65527				1.6
2				0.05				1.7542				1.6
2				0.1				1.89121				1.6
2				0.7				1.05106				1.6
2				0.8				0.861895				1.6
2				0.9				0.880107				1.6
2				1				0.847702				1.6
2				1.1				0.827377				1.6
2				1.2				0.819765				1.6
2.2				0.02				1.66388				1.6
2.2				0.05				1.76396				1.6
2.2				0.1				1.93165				1.6
2.2				0.7				1.09355				1.6
2.2				0.8				0.866192				1.6
2.2				0.9				0.863672				1.6
2.2				1				0.845469				1.6
2.2				1.1				0.830926				1.6
2.2				1.2				0.819912				1.6
2.5				0.02				1.67582				1.6
2.5				0.05				1.78349				1.6
2.5				0.1				1.94173				1.6
2.5				0.7				1.07274				1.6
2.5				0.8				0.862442				1.6
2.5				0.9				0.862621				1.6
2.5				1				0.848882				1.6
2.5				1.1				0.833384				1.6
2.5				1.2				0.822975				1.6
2.7				0.02				1.67549				1.6
2.7				0.05				1.791				1.6
2.7				0.1				1.9327				1.6
2.7				0.7				1.07341				1.6
2.7				0.8				0.86407				1.6
2.7				0.9				0.868959				1.6
2.7				1				0.848985				1.6
2.7				1.1				0.832904				1.6
2.7				1.2				0.82291				1.6
4.5				0.02				1.67551				1.6
4.5				0.05				1.79967				1.6
4.5				0.1				1.94647				1.6
4.5				0.7				1.08375				1.6
4.5				0.8				0.874678				1.6
4.5				0.9				0.870345				1.6
4.5				1				0.850795				1.6
4.5				1.1				0.834594				1.6
4.5				1.2				0.824918				1.6
5				0.02				1.68481				1.6
5				0.05				1.80114				1.6
5				0.1				1.92804				1.6
5				0.7				1.08214				1.6
5				0.8				0.874678				1.6
5				0.9				0.870345				1.6
5				1				0.850795				1.6
5				1.1				0.834594				1.6
5				1.2				0.824918				1.6
5.5				0.02				1.68329				1.6
5.5				0.05				1.78756				1.6
5.5				0.1				1.93803				1.6
5.5				0.7				1.08214				1.6
5.5				0.8				0.874678				1.6
5.5				0.9				0.870345				1.6
5.5				1				0.850795				1.6
5.5				1.1				0.834594				1.6
5.5				1.2				0.824918				1.6
2				0.02				2.059				2
2				0.05				2.13646				2
2				0.1				2.26427				2
2				0.7				1.33511				2
2				0.8				1.11288				2
2				0.9				1.09139				2
2				1				1.06701				2
2				1.1				1.04109				2
2				1.2				1.02881				2
2.2				0.02				2.06359				2
2.2				0.05				2.16342				2
2.2				0.1				2.30934				2
2.2				0.7				1.37732				2
2.2				0.8				1.11822				2
2.2				0.9				1.05305				2
2.2				1				1.06333				2
2.2				1.1				1.04593				2
2.2				1.2				1.02893				2
2.5				0.02				2.07299				2
2.5				0.05				2.17259				2
2.5				0.1				2.323				2
2.5				0.7				1.35443				2
2.5				0.8				1.11364				2
2.5				0.9				0.95319				2
2.5				1				1.06735				2
2.5				1.1				1.04623				2
2.5				1.2				1.03306				2
2.7				0.02				2.07055				2
2.7				0.05				2.18182				2
2.7				0.1				2.31465				2
2.7				0.7				1.35034				2
2.7				0.8				1.12228				2
2.7				0.9				1.06489				2
2.7				1				1.06744				2
2.7				1.1				1.04701				2
2.7				1.2				1.03272				2
4.5				0.02				2.07842				2
4.5				0.05				2.18116				2
4.5				0.1				2.30875				2
4.5				0.7				1.36909				2
4.5				0.8				1.12979				2
4.5				0.9				0.969508				2
4.5				1				1.06822				2
4.5				1.1				1.04823				2
