#      BLOCK:    DISTANCE:    ACTUAL_GOFR:   AVE_GOFR:    ERROR:
           2     2.52069    0.974323     1.03477   0.0427409
           2     2.58532    0.947833    0.981972   0.0241398
           2     2.64995     1.02427    0.976575   0.0337238
           2     2.71459     1.22181     1.05287    0.119456
           2     2.77922    0.927348    0.892247   0.0248205
           2     2.84385    0.968768    0.999278   0.0215738
           2     2.90849    0.881679    0.912998   0.0221459
           2     2.97312    0.861886    0.893993   0.0227029
           2     3.03775    0.963376    0.862336   0.0714461
           2     3.10239    0.863409     0.90471   0.0292038
           2     3.16702    0.945017    0.888618   0.0398801
           2     3.23165    0.906635    0.905929 0.000499384
           2     3.29629     0.97503    0.987047  0.00849772
           2     3.36092    0.942241    0.998992   0.0401293
           2     3.42555    0.938123    0.970768   0.0230835
           2     3.49018    0.890048    0.944365   0.0384076
           2     3.55482    0.942252    0.935359  0.00487382
           2     3.61945    0.942089    0.895584   0.0328835
           2     3.68408    0.969067    0.963999  0.00358352
           2     3.74872     0.92898    0.915567  0.00948399
           2     3.81335    0.988543      0.9529   0.0252035
           2     3.87798    0.939852    0.934439   0.0038274
           2     3.94262    0.934385    0.874255   0.0425188
           2     4.00725     0.94435    0.937615  0.00476207
           2     4.07188     1.07965    0.999601   0.0566034
           2     4.13651    0.982044    0.988328   0.0044435
           2     4.20115    0.933027    0.895486   0.0265458
           2     4.26578     0.90972     0.95125   0.0293664
           2     4.33041    0.995974    0.970711    0.017864
           2     4.39505    0.941587    0.929362  0.00864433
           2     4.45968      1.0426      1.0441  0.00106265
           2     4.52431     1.05443     1.04153  0.00912368
           2     4.58895    0.999883    0.973534   0.0186313
           2     4.65358     1.04443    0.991274   0.0375855
           2     4.71821     1.10887     1.04007   0.0486501
           2     4.78285    0.979448    0.992449  0.00919242
           2     4.84748     1.03414     1.03023  0.00276911
           2     4.91211     1.05182      1.0961   0.0313046
           2     4.97674     1.11943     1.12059 0.000816041
           2     5.04138    0.991242     1.04553    0.038385
           2     5.10601     1.02389     0.99401   0.0211278
           2     5.17064     1.01818    0.992536   0.0181346
           2     5.23528     1.00798    0.989127   0.0133288
           2     5.29991       1.023     1.01974  0.00230213
           2     5.36454    0.996215     1.00559  0.00662573
           2     5.42918      1.0061     1.03631   0.0213607
           2     5.49381       1.009     1.04812   0.0276638
           2     5.55844    0.998194     1.04101   0.0302722
           2     5.62307     1.06895     1.03265   0.0256676
           2     5.68771      1.0035    0.982598   0.0147776
           2     5.75234    0.983092    0.979515  0.00252945
           2     5.81697     1.02124      1.0058   0.0109133
           2     5.88161     1.04265     1.05008  0.00525504
           2     5.94624    0.957841    0.963199  0.00378887
           2     6.01087     0.95764    0.970719  0.00924856
           2     6.07551    0.990249     0.99526  0.00354376
           2     6.14014    0.986914     1.00253   0.0110445
           2     6.20477    0.999259    0.984243   0.0106179
           2      6.2694     1.00566    0.953708   0.0367331
           2     6.33404     1.00497     0.96559   0.0278485
           2     6.39867     1.03139    0.997725   0.0238065
           3           0           0           0           0
           3    0.064633           0           0           0
           3    0.129266           0           0           0
           3    0.193899           0           0           0
           3    0.258532           0           0           0
           3    0.323165           0           0           0
