#      BLOCK:    DISTANCE:    ACTUAL_GOFR:   AVE_GOFR:    ERROR:
           7     1.84677    0.975439    0.980136  0.00831439
           7     1.87242     1.00163     1.01316   0.0122833
           7     1.89807     1.04728     1.06546    0.015495
           7     1.92372      1.0886     1.06723   0.0125258
           7     1.94937     1.13376     1.10655   0.0133861
           7     1.97502     1.16398     1.15665  0.00783032
           7     2.00067     1.13281     1.16845  0.00941537
           7     2.02632     1.15696      1.1898  0.00956399
           7     2.05197     1.17518     1.21585   0.0137586
           7     2.07762      1.1489     1.22457   0.0136901
           7     2.10327     1.17799     1.21282   0.0107574
           7     2.12892     1.20806     1.20864    0.012115
           7     2.15457     1.14709      1.1844  0.00939821
           7     2.18022     1.18932     1.18106   0.0123367
           7     2.20587     1.21309       1.149   0.0130167
