#         City         x            y
           1              1              0
          15       0.991194       0.132421
          23       0.029236      -0.999573
          14       0.162934      -0.986637
          29       -0.99935      0.0360596
          32       -0.98434       0.176281
           9       0.857503       0.514478
          11       0.828785      -0.559567
          26      -0.999094      0.0425475
          12       -0.69137       0.722501
          31       0.067379       0.997727
          20       0.994097       0.108496
          17      -0.898197      -0.439593
          22       0.918643       0.395088
          18      -0.182645       0.983179
          30     -0.0495759        0.99877
           2       0.717473       0.696586
          25        0.34881       0.937194
          24       0.105631       0.994405
           5      -0.488159       0.872755
          27      0.0379884      -0.999278
          21      -0.866511      -0.499159
          16       0.490951       0.871187
           4      -0.127518      -0.991836
           8      -0.278816      -0.960344
          10      -0.556778      -0.830661
           7      -0.899859      -0.436181
           6       -0.98968       0.143298
          28      -0.991421       0.130705
          19      -0.958776      -0.284163
          33      -0.861008      -0.508592
          34      -0.742544      -0.669797
           3       0.482205       0.876058
          13       0.517489       -0.85569
