#      BLOCK:    DISTANCE:    ACTUAL_GOFR:   AVE_GOFR:    ERROR:
           2     1.01492     3.65332     3.66338  0.00711332
           2     1.03799     4.59784     4.55814   0.0280739
           2     1.06106     4.82223     4.83924   0.0120297
           2     1.08412     4.40948     4.45687    0.033508
           2     1.10719     3.45489     3.51809   0.0446916
           2     1.13026     2.71174     2.69902   0.0089935
           2     1.15332     1.84768     1.81849   0.0206412
           2     1.17639      1.2162     1.21246  0.00264826
           2     1.19945    0.710086    0.689849   0.0143099
           2     1.22252    0.356349    0.343001  0.00943834
           2     1.24559    0.175886    0.177447  0.00110441
           2     1.26865    0.101919    0.106331  0.00311975
           2     1.29172   0.0615156    0.057532  0.00281686
           2     1.31479   0.0506786   0.0471789  0.00247461
           2     1.33785   0.0710969   0.0638723   0.0051085
           2     1.36092    0.126139    0.109612   0.0116861
           2     1.38399     0.19811    0.195336  0.00196115
           2     1.40705    0.307912    0.309153 0.000877518
           2     1.43012    0.433388    0.449638   0.0114902
           2     1.45319    0.641531    0.626669   0.0105091
           2     1.47625    0.841014    0.841499 0.000343235
           2     1.49932    0.887408    0.907826   0.0144378
           2     1.52238    0.924604    0.915952  0.00611764
           2     1.54545    0.841662    0.867416   0.0182113
           2     1.56852    0.767647    0.776394   0.0061851
           2     1.59158    0.669942    0.663829  0.00432253
           2     1.61465    0.498917    0.497808 0.000784248
           2     1.63772     0.31375     0.31281 0.000664326
           2     1.66078    0.240797    0.239073  0.00121883
           2     1.68385    0.218286    0.201293   0.0120161
           2     1.70692    0.276207      0.2766 0.000278137
           2     1.72998     0.43602    0.438931  0.00205822
           2     1.75305    0.833126    0.800419   0.0231273
           2     1.77612     1.23991     1.21982   0.0142068
           2     1.79918     1.76033     1.76415  0.00269929
           2     1.82225     2.21353     2.21172  0.00127622
           2     1.84531     2.51759     2.52801  0.00736699
           2     1.86838     2.59808     2.65842   0.0426707
           2     1.89145     2.45355     2.50263   0.0347021
           2     1.91451     2.11827     2.14256   0.0171704
           2     1.93758     1.69103       1.679  0.00850213
           2     1.96065     1.23496     1.21551   0.0137527
           2     1.98371    0.897676    0.853019   0.0315772
           2     2.00678    0.602078    0.577519   0.0173654
           2     2.02985    0.473359    0.458397   0.0105793
           2     2.05291    0.500424      0.4993  0.00079497
           2     2.07598    0.629649    0.628363 0.000909439
           2     2.09905    0.768743    0.744498   0.0171434
           2     2.12211    0.875017     0.88234  0.00517812
           2     2.14518    0.972311    0.979853  0.00533282
           2     2.16824    0.968479    0.979419  0.00773576
           2     2.19131    0.876358    0.912707   0.0257029
           2     2.21438    0.746496    0.785759   0.0277632
           2     2.23744    0.690165    0.669921   0.0143149
           2     2.26051    0.610315    0.580686    0.020951
           2     2.28358     0.59941    0.588324  0.00783935
           3           0           0           0           0
           3   0.0230664           0           0           0
           3   0.0461329           0           0           0
           3   0.0691993           0           0           0
           3   0.0922657           0           0           0
           3    0.115332           0           0           0
           3    0.138399           0           0           0
           3    0.161465           0           0           0
           3    0.184531           0           0           0
           3    0.207598           0           0           0
           3    0.230664           0           0           0
           3    0.253731           0           0           0
           3    0.276797           0           0           0
           3    0.299864           0           0           0
           3     0.32293           0           0           0
           3    0.345996           0           0           0
           3    0.369063           0           0           0
           3    0.392129           0           0           0
           3    0.415196           0           0           0
           3    0.438262           0           0           0
           3    0.461329           0           0           0
           3    0.484395           0           0           0
           3    0.507461           0           0           0
           3    0.530528           0           0           0
           3    0.553594           0           0           0
           3    0.576661           0           0           0
           3    0.599727           0           0           0
           3    0.622794           0           0           0
           3     0.64586           0           0           0
           3    0.668926           0           0           0
           3    0.691993           0           0           0
           3    0.715059           0           0           0
           3    0.738126           0           0           0
           3    0.761192           0           0           0
           3    0.784259           0           0           0
           3    0.807325           0           0           0
           3    0.830391           0           0           0
           3    0.853458           0           0           0
           3    0.876524           0           0           0
           3    0.899591 0.000769552  0.00265845 0.000772725
           3    0.922657   0.0447198   0.0438103 0.000997141
           3    0.945724    0.342183    0.322367  0.00953644
           3     0.96879     1.08771     1.07444  0.00716457
