#      BLOCK:    DISTANCE:    ACTUAL_GOFR:   AVE_GOFR:    ERROR:
           2     1.63772    0.502877    0.505411  0.00179141
           2     1.66078    0.507891    0.510371  0.00175335
           2     1.68385    0.564714     0.56735  0.00186385
           2     1.70692    0.683728    0.686078  0.00166187
           2     1.72998    0.868271    0.870244  0.00139471
           2     1.75305     1.10737     1.10803 0.000467557
           2     1.77612     1.35935     1.36203  0.00189617
           2     1.79918     1.61213      1.6151  0.00209743
           2     1.82225     1.81795     1.81453  0.00241748
           2     1.84531     1.94409     1.93832  0.00408371
           2     1.86838     1.96471     1.95863  0.00429612
           2     1.89145     1.89785     1.88742  0.00737136
           2     1.91451     1.73507     1.72938   0.0040247
           2     1.93758     1.53321     1.52976  0.00244146
           2     1.96065     1.31723     1.31647 0.000536382
           2     1.98371     1.11896     1.11893  1.8053e-05
           2     2.00678    0.962259    0.968077  0.00411377
           2     2.02985    0.861528    0.864929  0.00240462
           2     2.05291    0.810078     0.81499   0.0034733
           2     2.07598    0.797546    0.801431  0.00274716
           2     2.09905    0.807167    0.808785  0.00114366
           2     2.12211    0.818522    0.821391   0.0020284
           2     2.14518    0.829343    0.832184  0.00200908
           2     2.16824    0.830891    0.830322 0.000402346
           2     2.19131    0.808459     0.80846 4.23243e-07
           2     2.21438    0.794104    0.793053 0.000743501
           2     2.23744    0.788479     0.78892 0.000311793
           2     2.26051    0.805129    0.804331 0.000563652
           2     2.28358    0.839051    0.838103 0.000670106
           3           0           0           0           0
           3   0.0230664           0           0           0
           3   0.0461329           0           0           0
           3   0.0691993           0           0           0
           3   0.0922657           0           0           0
           3    0.115332           0           0           0
           3    0.138399           0           0           0
           3    0.161465           0           0           0
           3    0.184531           0           0           0
           3    0.207598           0           0           0
           3    0.230664           0           0           0
           3    0.253731           0           0           0
           3    0.276797           0           0           0
           3    0.299864           0           0           0
           3     0.32293           0           0           0
           3    0.345996           0           0           0
           3    0.369063           0           0           0
           3    0.392129           0           0           0
           3    0.415196           0           0           0
           3    0.438262           0           0           0
           3    0.461329           0           0           0
           3    0.484395           0           0           0
           3    0.507461           0           0           0
           3    0.530528           0           0           0
           3    0.553594           0           0           0
           3    0.576661           0           0           0
           3    0.599727           0           0           0
           3    0.622794           0           0           0
           3     0.64586           0           0           0
           3    0.668926           0           0           0
           3    0.691993           0           0           0
           3    0.715059           0           0           0
           3    0.738126           0           0           0
           3    0.761192           0           0           0
           3    0.784259           0           0           0
           3    0.807325           0           0           0
           3    0.830391 1.63863e-05 1.63863e-05           0
           3    0.853458 0.000923679 0.000946966 5.75064e-05
           3    0.876524    0.015737   0.0164022 0.000356434
           3    0.899591    0.116615    0.118497  0.00092555
           3    0.922657     0.45537    0.458123  0.00147293
           3    0.945724     1.12599     1.12356  0.00407777
           3     0.96879     2.01115     2.01439   0.0021572
           3    0.991856     2.87106     2.86929  0.00280984
           3     1.01492     3.46104     3.45838  0.00173162
           3     1.03799     3.70249     3.69565  0.00403454
           3     1.06106     3.60387     3.60128   0.0019103
           3     1.08412     3.26844     3.26427  0.00318445
           3     1.10719     2.79512     2.80344  0.00462351
           3     1.13026     2.28735     2.29204  0.00349694
           3     1.15332     1.79799     1.79824  0.00304543
           3     1.17639     1.35791      1.3606  0.00159919
           3     1.19945     1.00015     1.00167  0.00170283
           3     1.22252    0.720317    0.719792 0.000679209
           3     1.24559    0.512111    0.510368 0.000712812
           3     1.26865    0.368654    0.366767  0.00182154
           3     1.29172    0.282168    0.280446  0.00271446
           3     1.31479    0.242257    0.241385  0.00202214
           3     1.33785    0.239197    0.239185 0.000913453
           3     1.36092    0.268551    0.268559 0.000954949
           3     1.38399    0.327274    0.324996  0.00103014
           3     1.40705    0.398473    0.398686 0.000710736
           3     1.43012    0.480709    0.481086 0.000293316
           3     1.45319    0.559552    0.562679  0.00147204
           3     1.47625    0.631113    0.632284  0.00115326
           3     1.49932    0.678931    0.678781 0.000758703
           3     1.52238     0.69696     0.69646  0.00020456
           3     1.54545    0.683555    0.682968 0.000864986
           3     1.56852    0.643864    0.644577 0.000329214
           3     1.59158    0.588003    0.590112 0.000913756
           3     1.61465    0.537843    0.539563 0.000716113
           3     1.63772    0.506772    0.505864  0.00125042
           3     1.66078      0.5104     0.51038  0.00116893
           3     1.68385    0.567483    0.567394  0.00124309
           3     1.70692    0.687956    0.686704  0.00122016
           3     1.72998    0.876006    0.872164  0.00182318
           3     1.75305     1.10859     1.10822 0.000346809
           3     1.77612     1.37082     1.36496  0.00270532
           3     1.79918      1.6165     1.61556  0.00144929
           3     1.82225      1.8188     1.81595  0.00198811
           3     1.84531     1.93724     1.93796  0.00273841
           3     1.86838     1.95417     1.95715  0.00311123
           3     1.89145     1.88011     1.88498  0.00530187
           3     1.91451     1.72502     1.72793  0.00293359
           3     1.93758      1.5235     1.52767  0.00235618
           3     1.96065     1.30939     1.31411  0.00195967
           3     1.98371     1.12041     1.11942 0.000403793
           3     2.00678     0.96501    0.967055  0.00286677
           3     2.02985    0.868111     0.86599  0.00182203
           3     2.05291     0.81722    0.815733  0.00239376
           3     2.07598    0.805079    0.802647  0.00208323
           3     2.09905    0.812961    0.810177  0.00136878
           3     2.12211    0.823917    0.822233  0.00151707
           3     2.14518    0.831898    0.832089  0.00134166
